관리번호,설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,상세위치,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
76,메이플유치원 앞,광주광역시,광산구,광주광역시 광산구 목련로2번길 37 (산정동),광주광역시 광산구 산정동 1066,35.17139698,126.7985777,행복이넝쿨채 앞,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
75,역산근린공원 앞,광주광역시,광산구,광주광역시 광산구 목련로2번길 55 (산정동),광주광역시 광산구 산정동 1087,35.17063533,126.7989006,골드클래스 앞,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
74,역산근린공원 앞,광주광역시,광산구,광주광역시 광산구 용아로297번길 68 (산정동),광주광역시 광산구 산정동 1102,35.17008182,126.7991805,하늘가 앞,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
73,산정중학교 앞,광주광역시,광산구,광주광역시 광산구 용아로297번길 58-2 (산정동),광주광역시 광산구 산정동 1114,35.17030846,126.7998545,카페 파르코 앞,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
72,산정대덕훼미리아파트 앞,광주광역시,광산구,광주광역시 광산구 산정공원로71번길 32 (산정동),광주광역시 광산구 산정동 916-7,35.17404507,126.8045684,부영 카 클리닉,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
71,스타벅스 앞,광주광역시,광산구,광주광역시 광산구 산정공원로 100-12 (산정동),광주광역시 광산구 산정동 911-13,35.17626298,126.8073474,밝은채 앞,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
70,월곡2동 행정복지센터 앞,광주광역시,광산구,광주광역시 광산구 산정공원로72번길 7 (월곡동),광주광역시 광산구 월곡동 502-3,35.17389544,126.8066491,태양빌라,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
69,부영애시앙 1차아파트,광주광역시,광산구,광주광역시 광산구 산정로37번길 7 (산정동),광주광역시 광산구 산정동 959-2,35.16995781,126.8033099,해송하우스 B동 앞,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
68,산정공원 앞,광주광역시,광산구,광주광역시 광산구 산정로 34-16(산정동),광주광역시 광산구 산정동 961-7,35.16924722,126.8047835,산정하우스 앞,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
67,하남중앙초등학교 앞,광주광역시,광산구,광주광역시 광산구 산정로30번길 10 (산정동),광주광역시 광산구 산정동 968-1,35.16893094,126.804729,가화유리 앞,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
66,하남중앙초등학교 앞,광주광역시,광산구,광주광역시 광산구 산정로18번길 19-11 (산정동),광주광역시 광산구 산정동 968-4,35.16850029,126.8046283,음누리 피아노 앞,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
65,하남중앙어린이집 앞,광주광역시,광산구,광주광역시 광산구 산정로18번길 7-6 (산정동),광주광역시 광산구 산정동 969-2,35.16841523,126.8040867,한국소비자 슈퍼,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
64,송정파출소 앞,광주광역시,광산구,광주광역시 광산구 신흥신기안길 27-3 (신촌동),광주광역시 광산구 신촌동 1055-21,35.14457833,126.8026263,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
63,삼성디지털프라자 앞,광주광역시,광산구,광주광역시 광산구 송도로 223-10 (도산동),광주광역시 광산구 도산동 925-3,35.13435268,126.795893,세라빌 앞,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
62,삼암경로당 앞,광주광역시,광산구,광주광역시 광산구 삼암길 23-2 (삼거동),광주광역시 광산구 삼거동 119-1,35.16372792,126.679538,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
61,삼도동 행정복지센터 앞,광주광역시,광산구,광주광역시 광산구 오운로 433-1 (도덕동),광주광역시 광산구 도덕동 644-1,35.16220711,126.6975795,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
60,평지경로당 앞,광주광역시,광산구,광주광역시 광산구 명화평지길 245 (지정동),광주광역시 광산구 지정동 1109-1,35.13072015,126.7154741,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
59,삼거리 비상소화장치 옆,광주광역시,광산구,광주광역시 광산구 명화안길 1 (명화동),광주광역시 광산구 명화동 245-1,35.12462813,126.7219235,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
58,명화경로당 앞,광주광역시,광산구,광주광역시 광산구 명화안길 22 (명화동),광주광역시 광산구 명화동 247-1,35.12463748,126.7230545,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
57,남일콘크리트,광주광역시,광산구,광주광역시 광산구 도림상길 14 (도덕동),광주광역시 광산구 도덕동 443-1,35.16779515,126.699209,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
56,북성 버스정류장 옆 삼거리,광주광역시,광산구,광주광역시 광산구 용진로 215 (북산동),광주광역시 광산구 북산동 436,35.17659391,126.7119736,본량북성길61 이정표 옆,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
55,황산경로당 앞,광주광역시,광산구,광주광역시 광산구 본량황산길 56 (북산동),광주광역시 광산구 북산동 180-1,35.17971832,126.7160007,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
54,신흥 경로당 건물 옆,광주광역시,광산구,광주광역시 광산구 본량신흥길 82 (남산동),광주광역시 광산구 남산동 677-3,35.18260515,126.7211138,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
53,황계 경로당 앞,광주광역시,광산구,광주광역시 광산구 본량황계길 173 (송치동),광주광역시 광산구 송치동 383-9,35.17546571,126.736659,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
52,금치 마을회관 옆,광주광역시,광산구,광주광역시 광산구 금치길 26 (송치동),광주광역시 광산구 송치동 434-1,35.18330559,126.7314827,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
51,세갈래길 전봇대,광주광역시,광산구,,광주광역시 광산구 두정동 543-2,35.21477628,126.755307,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
50,산수동 입구 사거리 파란지붕집 앞,광주광역시,광산구,광주광역시 광산구 본량용강길 1 (산수동),광주광역시 광산구 산수동 625,35.1920019,126.7463114,본량용강길 1 이정표 옆,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
49,사호동경로당,광주광역시,광산구,광주광역시 광산구 원사호길 78 (사호동),광주광역시 광산구 사호동 512-2,35.21579712,126.730311,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
48,파란색 지붕 주택 앞,광주광역시,광산구,광주광역시 광산구 봉흥길 168-4 (사호동),광주광역시 광산구 사호동 364-3,35.21897621,126.7305321,봉흥길 178-3 이정표 아래,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
47,본촌경로당,광주광역시,광산구,광주광역시 광산구 임곡본촌길 246 (오산동),광주광역시 광산구 오산동 654,35.22494451,126.7235087,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
46,상촌 버스정류장,광주광역시,광산구,광주광역시 광산구 임곡상촌길 202-2 (오산동),광주광역시 광산구 오산동 790-3,35.23262407,126.7292917,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
45,임곡동 성당 앞,광주광역시,광산구,광주광역시 광산구 고봉로 838 (임곡동),광주광역시 광산구 임곡동 799-1,35.22141707,126.7393452,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
44,임곡 농협 하나로마트 앞,광주광역시,광산구,광주광역시 광산구 고봉로 803 (임곡동),광주광역시 광산구 임곡동 490-5,35.21977475,126.7429412,마마김밥,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
43,농협주유소 앞,광주광역시,광산구,광주광역시 광산구 고봉로 785 (임곡동),광주광역시 광산구 임곡동 494-2,35.21903676,126.7443212,임곡복지문화관,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
42,"10-4번, 62번 건물 맞은편",광주광역시,광산구,광주광역시 광산구 성내길 55 (임곡동),광주광역시 광산구 임곡동 310,35.21880495,126.7498955,빨간벽돌집 뒤,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
41,주택 세갈래길 앞,광주광역시,광산구,광주광역시 광산구 임곡로(두정동),광주광역시 광산구 두정동 543-2,35.21477628,126.7553415,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
40,임곡두정길 31 하얀대문집 앞,광주광역시,광산구,광주광역시 광산구 임곡두정길 35 (두정동),광주광역시 광산구 두정동 551-6,35.21436947,126.7585351,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
39,노란 담벼락집 옆 정자,광주광역시,광산구,광주광역시 광산구 천동길 13-3 (신룡동),광주광역시 광산구 신룡동 561-1,35.2106063,126.7617444,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
38,산막경로당 옆 정자 맞은편,광주광역시,광산구,광주광역시 광산구 임곡로 231 (산막동),광주광역시 광산구 산막동 226-3,35.20613865,126.763113,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
37,정자있는집 옆,광주광역시,광산구,광주광역시 광산구 임곡연동길 126 (고룡동),광주광역시 광산구 고룡동 143,35.20416307,126.7777543,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
36,연동 경로당 맞은편,광주광역시,광산구,광주광역시 광산구 임곡연동길 103 (고룡동),광주광역시 광산구 고룡동 119-1,35.20381922,126.7765432,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
35,고봉로 411번지 표지판 앞,광주광역시,광산구,광주광역시 광산구 박호등임로 603 (등임동),광주광역시 광산구 등임동 12-9,35.19495757,126.7701268,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
34,이마트24 건너편,광주광역시,광산구,광주광역시 광산구 평동로(평동),광주광역시 광산구 옥동 282-61,35.12504605,126.7607725,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
33,엔젤빌 앞,광주광역시,광산구,광주광역시 광산구 평동로 766번길(평동),광주광역시 광산구 옥동 493-2,35.12478835,126.7575102,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
32,보물찾기 건물 건너편,광주광역시,광산구,광주광역시 광산구 평동로 765-4(평동),광주광역시 광산구 옥동 537-4,35.12554647,126.758531,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
31,미니스톱 옆,광주광역시,광산구,광주광역시 광산구 월전로 10-5(평동),광주광역시 광산구 월전동 1092,35.12129203,126.7773542,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
30,해오름빌 맞은편,광주광역시,광산구,광주광역시 광산구 광산로89번길 21,광주광역시 광산구 송정동 732-15,35.14271899,126.7996007,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
29,엄지빌라 앞 사거리,광주광역시,광산구,광주광역시 광산구 신흥신기길 40-2 (신촌동),광주광역시 광산구 신촌동 1040-20,35.14566277,126.8030803,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
28,파란색 판 삼거리,광주광역시,광산구,광주광역시 광산구 운평길 16 (지평동),광주광역시 광산구 지평동 242-1,35.15174096,126.7316519,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
27,가삼길 57 건물 앞,광주광역시,광산구,광주광역시 광산구 가삼길 57 (지평동),광주광역시 광산구 지평동 505-1,35.15496079,126.7198257,가삼경로당 앞,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
26,지정경로당 뒤편,광주광역시,광산구,광주광역시 광산구 삼도지정길 23 (지평동),광주광역시 광산구 지평동 435-4,35.1576715,126.7168684,,광주광역시 광산구청,062-960-8465,2025-12-23,3630000,광주광역시 광산구
